,__Acidaminococcus,__Acinetobacter,__Actinomyces,__Aggregatibacter,__Akkermansia,__Alistipes,__Anaerococcus,__Anaerostipes,__Anaerotruncus,__Atopobium,__Bacteroides,__Barnesiella,__Bifidobacterium,__Bilophila,__Blautia,__Butyricicoccus,__Butyricimonas,__Campylobacter,__Candidatus_Soleaferrea,__Candidatus_Stoquefichus,__Christensenellaceae_R_7_group,__Citrobacter,__Cloacibacterium,__Clostridium_sensu_stricto_1,__Collinsella,__Coprobacter,__Coprococcus_1,__Coprococcus_2,__Corynebacterium,__Corynebacterium_1,__Defluviitaleaceae_UCG_011,__Desulfovibrio,__Dialister,__Dielma,__Dorea,__Eggerthella,__Eikenella,__Erysipelatoclostridium,__Erysipelotrichaceae_UCG_003,__Escherichia_Shigella,__Faecalibacterium,__Faecalitalea,__Family_XIII_AD3011_group,__Family_XIII_UCG_001,__Flavonifractor,__Fusicatenibacter,__Fusobacterium,__Gemella,__Granulicatella,__Haemophilus,__Holdemanella,__Holdemania,__Hungatella,__Intestinibacter,__Lachnoclostridium,__Lachnospira,__Lachnospiraceae_ND3007_group,__Lachnospiraceae_NK4A136_group,__Lachnospiraceae_UCG_001,__Lachnospiraceae_UCG_008,__Lachnospiraceae_UCG_010,__Lactobacillus,__Lactonifactor,__Leptotrichia,__Megasphaera,__Odoribacter,__Oribacterium,__Oscillibacter,__Parabacteroides,__Parasutterella,__Parvimonas,__Peptococcus,__Peptoniphilus,__Peptostreptococcus,__Phascolarctobacterium,__Porphyromonas,__Prevotella,__Prevotella_7,__Prevotella_9,__Pseudomonas,__Romboutsia,__Roseburia,__Rothia,__Ruminiclostridium,__Ruminiclostridium_5,__Ruminiclostridium_6,__Ruminiclostridium_9,__Ruminococcaceae_NK4A214_group,__Ruminococcaceae_UCG_002,__Ruminococcaceae_UCG_003,__Ruminococcaceae_UCG_004,__Ruminococcaceae_UCG_005,__Ruminococcaceae_UCG_010,__Ruminococcaceae_UCG_013,__Ruminococcaceae_UCG_014,__Ruminococcus_1,__Ruminococcus_2,__Solobacterium,__Sphingomonas,__Staphylococcus,__Streptococcus,__Subdoligranulum,__Sutterella,__Tepidimonas,__Turicibacter,__Tyzzerella,__Tyzzerella_3,__Tyzzerella_4,__Veillonella,___Clostridium_innocuum_group,___Eubacterium_brachy_group,___Eubacterium_coprostanoligenes_group,___Eubacterium_eligens_group,___Eubacterium_hallii_group,___Eubacterium_nodatum_group,___Eubacterium_rectale_group,___Eubacterium_ventriosum_group,___Eubacterium_xylanophilum_group,___Ruminococcus_gauvreauii_group,___Ruminococcus_gnavus_group,__g,__uncultured
45,0.0,0.000217732102421181,0.00017418568193694478,0.0,0.0,0.000217732102421181,0.0,0.006314230970214248,0.0,0.0,0.3621320327469082,0.0,0.0009580212506531963,0.0,0.011060790802995994,0.0018724960808221564,0.0,0.0,4.3546420484236195e-05,0.0,0.0,0.0,0.0,0.0,0.0018289496603379203,0.0,0.007881902107646752,0.0,0.0,0.0,0.0,0.0,0.0,8.709284096847239e-05,0.00870928409684724,0.0,0.0,4.3546420484236195e-05,0.006140045288277303,0.0003048249433896534,0.3360041804563665,0.0037014457411600767,0.0,0.0,0.001785403239853684,0.0038756314230970214,0.0,0.0003048249433896534,0.0022644138651802823,0.0022644138651802823,0.0,0.0011757533530743773,0.0,0.0016983103988852117,0.012454276258491551,0.00217732102421181,0.0002612785229054172,4.3546420484236195e-05,0.0,0.005094931196655635,0.0,0.0,0.0,0.0,4.3546420484236195e-05,0.0,0.0,0.0006967427277477791,0.0,0.018812053649190037,0.0,0.001349939035011322,0.0,0.0,0.007751262846194043,0.0,0.0,0.0,0.0,0.0005661034662950706,0.0,0.010276955234279742,0.0,0.0,0.0002612785229054172,0.0,0.0,0.0,0.002961156592928061,0.00017418568193694478,0.0,0.0005225570458108344,0.0,0.0010015676711374326,0.0018289496603379203,0.0,0.0,4.3546420484236195e-05,0.0,8.709284096847239e-05,0.0023515067061487547,0.01628636126110434,0.0,4.3546420484236195e-05,0.0,0.016547639784009756,0.0,0.0,8.709284096847239e-05,0.00034837136387388956,0.0003048249433896534,4.3546420484236195e-05,0.0012628461940428497,0.00492074551471869,0.0,0.11252395053126633,0.000217732102421181,0.0,0.00017418568193694478,0.013151018986239332,0.0,0.0042675492074551475
46,0.0,0.018498367791077257,0.0,0.0,0.001088139281828074,0.0,0.001088139281828074,0.002176278563656148,0.0,0.0,0.13492927094668117,0.0,0.008705114254624592,0.015233949945593036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004352557127312296,0.0,0.0,0.001088139281828074,0.0,0.0,0.004352557127312296,0.0,0.0,0.0,0.4211099020674646,0.088139281828074,0.0,0.0,0.0,0.0,0.0,0.009793253536452665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015233949945593036,0.0,0.0,0.0,0.0,0.07181719260065289,0.0,0.0,0.0,0.0,0.01632208922742111,0.0,0.0,0.0,0.001088139281828074,0.006528835690968444,0.009793253536452665,0.0,0.0,0.0,0.0,0.0,0.009793253536452665,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.015233949945593036,0.003264417845484222,0.0,0.0,0.0,0.0,0.0,0.0,0.029379760609358,0.0,0.0,0.0,0.03373231773667029,0.0544069640914037,0.01958650707290533
47,0.0,3.406110562348854e-05,0.0,0.011376409278245172,0.0,0.0,0.005960693484110494,0.0017371163867979154,6.812221124697707e-05,6.812221124697707e-05,0.20818147757076194,0.0,0.0,0.0,0.0005109165843523281,0.0,0.0,0.002929255083620014,6.812221124697707e-05,0.0,0.0,6.812221124697707e-05,0.0,0.005688204639122586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015668108586804726,0.0,0.0,0.0,0.002827071766749549,0.012841036820055178,0.0,0.25327838141626074,0.0001703055281174427,0.0035082938792193193,0.0,0.0,0.01672400286113287,0.0,0.19711161824312817,0.00030654995061139687,0.00030654995061139687,0.04502878163425185,0.0,0.0,0.0001703055281174427,0.003917027146701182,0.02581831806260431,0.0,0.0,0.0,3.406110562348854e-05,0.0018733608092918695,0.0,0.0,0.0,6.812221124697707e-05,0.016758063966756363,0.0,0.0,0.0,0.0,3.406110562348854e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.406110562348854e-05,3.406110562348854e-05,0.0,6.812221124697707e-05,0.0,0.0,0.0,0.0,0.00023842773936441977,0.0,0.0,0.0,3.406110562348854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013624442249395415,0.002656766238632106,0.0007493443237167478,3.406110562348854e-05,0.0,0.0,0.0,0.0,0.0,0.03937463810075275,0.004359821519806533,0.0,0.0,0.0,0.0,0.0,0.05006982526652815,0.0,0.0,0.0,0.06808815014135358,0.0,0.0009877720630811677
48,0.0,0.00010727311735679038,0.0,0.0,0.0,0.0,5.363655867839519e-05,0.0,0.0,0.0,0.0017163698777086461,0.0,0.0,0.0,0.0,5.363655867839519e-05,0.0,0.0,0.0,0.0,0.0,0.00016090967603518558,0.0009654580562111135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363655867839519e-05,0.9923299721089894,0.00042909246942716153,0.0,0.0,0.0,0.0,0.00010727311735679038,0.0,0.0005900021454623471,0.0,0.0,0.0,0.0,0.0,0.0,0.00010727311735679038,0.0,0.0,0.0,0.0,5.363655867839519e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032181935207037116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363655867839519e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037545591074876635,0.0,0.0,0.0004827290281055568,0.000268182793391976,0.0,0.0,0.0,0.0,0.0,0.0,5.363655867839519e-05,0.0,0.0,0.0,0.00037545591074876635,0.0,0.0,0.0,5.363655867839519e-05,0.0012872774082814847,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036539214406890253,0.0,0.00013049719431032232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006524859715516117,0.0013049719431032234,0.0,0.0,0.0,0.0,0.0,0.0005219887772412893,0.0006524859715516117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671147070337988,0.0014354691374135456,0.0,0.0,0.0,0.0,0.00013049719431032232,0.005089390578102571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391491582930967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006524859715516117,0.010570272739136109,0.00026099438862064463,0.0,0.0005219887772412893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001565966331723868,0.0,0.00013049719431032232,0.0,0.0016964635260341902,0.0,0.0,0.0,0.0,0.0010439775544825785,0.0,0.0,0.0016964635260341902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000782983165861934,0.0,0.0
50,0.0,0.0,0.0006695508858673259,0.0005665430572723527,0.0,0.0,0.0,0.05031932426864442,0.0,0.0,0.3218479604449938,0.0,5.150391429748661e-05,0.0019056448290070045,0.009373712402142563,0.0013906056860321385,0.0,0.0,0.0,0.0,5.150391429748661e-05,5.150391429748661e-05,0.0,0.0,5.150391429748661e-05,0.0,0.00834363411619283,0.0,0.0,0.00030902348578491963,0.0,0.0,0.0036052740008240625,0.0,0.012721466831479192,0.0004635352286773795,0.00030902348578491963,0.0,0.029511742892459825,0.000927070457354759,0.2912546353522868,0.0,0.0,0.0,0.0011330861145447055,0.0008755665430572724,0.0008240626287597857,0.0,0.0006180469715698393,0.0007725587144622991,0.0,5.150391429748661e-05,0.0,0.0,0.00638648537288834,0.0,0.00041203131437989287,0.0024206839719818707,0.0,0.026318500206015658,0.0004635352286773795,0.00036052740008240625,0.0,0.00030902348578491963,0.00041203131437989287,0.0,0.00020601565718994644,0.0,0.004789864029666254,0.0030902348578491965,0.0,0.0,5.150391429748661e-05,5.150391429748661e-05,0.0,5.150391429748661e-05,0.0,0.00041203131437989287,0.0,5.150391429748661e-05,0.0,0.009785743716522455,0.0,0.0,0.00041203131437989287,0.0,0.0044293366295838485,0.0,0.00010300782859497322,0.0014936135146271117,0.0,0.0,0.0,0.0,0.0,0.0,5.150391429748661e-05,0.0,0.0,0.0005150391429748661,0.001699629171817058,0.017665842604037908,0.00025751957148743306,0.0,0.0,0.0,0.0,0.0,0.0012360939431396785,0.0,0.0,0.0,5.150391429748661e-05,0.023434281005356408,0.0,0.07437165224557066,0.0,0.0,5.150391429748661e-05,0.07720436753193242,0.00010300782859497322,0.0033477544293366297
51,0.0,0.0,9.140350075407889e-05,9.140350075407889e-05,0.0,0.0015995612631963805,0.00018280700150815777,0.013253507609341438,0.0,0.0,0.5334308304008043,0.0,9.140350075407889e-05,0.014121840866505187,0.001873771765458617,0.001142543759425986,0.0,0.0,0.0,0.0,0.0,9.140350075407889e-05,0.0,0.0,0.00036561400301631555,0.0,0.005849824048261049,0.0,0.0,0.0,0.0,0.0,0.009231753576161968,0.0001371052511311183,0.0037932452812942737,0.00036561400301631555,0.0001371052511311183,0.0,0.006124034550523285,0.001873771765458617,0.23796901421324437,0.0,4.5701750377039444e-05,0.0,0.004341666285818747,0.00041131575339335496,0.0005027192541474339,4.5701750377039444e-05,0.0,0.0016909647639504592,0.0,0.0,0.0,0.0,0.004570175037703944,0.0,0.00018280700150815777,0.005621315296375851,0.0,0.01224806910104657,0.0013710525113111833,0.00018280700150815777,0.0,0.0,0.0,0.0003199122526392761,0.0,0.0,0.010968420090489466,0.020565787669667747,0.0,9.140350075407889e-05,0.00041131575339335496,0.0,0.0,0.0003199122526392761,0.0,9.140350075407889e-05,4.5701750377039444e-05,4.5701750377039444e-05,0.0,0.0069009643069329555,0.0,0.0,0.0001371052511311183,0.0,0.003427631278277958,0.0,0.0007769297564096705,0.0052099995429824965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.140350075407889e-05,0.0006398245052785522,0.009231753576161968,0.0,9.140350075407889e-05,0.0,0.0,0.0,0.0,0.0001371052511311183,9.140350075407889e-05,0.0,0.0,0.0,0.008317718568621178,0.0,0.03619578629861524,0.0,0.0,0.0,0.026689822220191034,0.0,0.006169736300900324
52,0.0,0.0,0.00016216216216216215,0.0,0.0022162162162162164,0.005081081081081081,0.0,0.028432432432432434,0.0,0.0,0.24302702702702703,0.0,0.0017837837837837837,0.0033513513513513515,0.05762162162162162,0.0014054054054054054,0.0,0.0,0.0,0.00010810810810810811,0.0013513513513513514,0.0,0.0,5.4054054054054054e-05,0.001135135135135135,0.0,0.0014054054054054054,0.0,0.0,0.0,5.4054054054054054e-05,0.0,0.01972972972972973,0.0,0.0033513513513513515,0.0,5.4054054054054054e-05,0.0002702702702702703,0.0,0.010486486486486486,0.08524324324324324,0.0003243243243243243,0.00021621621621621621,0.0,0.007621621621621622,0.005567567567567567,0.0010270270270270271,0.0007027027027027027,0.00016216216216216215,0.05172972972972973,0.0,0.00021621621621621621,0.0,0.0006486486486486486,0.004756756756756757,0.0017297297297297297,0.0012432432432432433,0.0033513513513513515,0.00021621621621621621,0.06135135135135135,0.0,0.00043243243243243243,5.4054054054054054e-05,5.4054054054054054e-05,0.03518918918918919,0.0,0.0,0.0,0.041297297297297295,0.02037837837837838,0.00010810810810810811,0.0,0.0,0.0,0.0,0.0,0.00016216216216216215,0.0,0.0,0.00021621621621621621,0.0003783783783783784,0.009351351351351352,0.0003783783783783784,0.00016216216216216215,0.00427027027027027,0.0,0.0009189189189189189,0.0053513513513513515,0.0007567567567567568,0.00016216216216216215,0.0003243243243243243,0.0015135135135135136,0.0,0.00016216216216216215,0.0,0.0031891891891891893,0.003081081081081081,0.0,0.0,0.0,0.019135135135135137,0.04081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0019459459459459458,0.00016216216216216215,0.0,0.00016216216216216215,0.0008108108108108108,0.014378378378378378,0.0,0.16772972972972974,0.00427027027027027,0.0008108108108108108,0.00010810810810810811,0.010864864864864866,0.0,0.0037297297297297295
53,0.0,0.00011765397964586152,5.882698982293076e-05,0.0,0.0021177716336255076,0.006118006941584799,5.882698982293076e-05,0.015706806282722512,0.0,0.0001764809694687923,0.43690805341490674,0.0,0.0006470968880522384,0.007176892758397553,0.018942290722983705,0.0007059238778751692,0.0,0.0,0.0,0.0,0.0005882698982293077,0.0,0.0,0.0003529619389375846,0.0001764809694687923,0.0,0.0025883875522089536,0.0,0.0,0.0,5.882698982293076e-05,0.0,0.015883287252191305,5.882698982293076e-05,0.0025883875522089536,0.0,0.00023530795929172304,5.882698982293076e-05,0.0,0.008412259544679099,0.051355962115418555,5.882698982293076e-05,0.0,0.0,0.01005941525972116,0.003176657450438261,0.0010000588269898228,0.0004706159185834461,0.00011765397964586152,0.03411965409729984,0.0,0.00041178892876051534,5.882698982293076e-05,0.0015295017353961998,0.008059297605741514,0.0033531384199070534,0.0003529619389375846,0.004117889287605153,0.0004706159185834461,0.031001823636684512,0.0,0.0012941937761044768,5.882698982293076e-05,0.0,0.013294899699982352,0.0,0.0,0.0,0.09900582387199247,0.008882875463262545,0.0002941349491146538,0.0,0.0,0.0,0.0,0.0,0.0001764809694687923,0.0,0.0,5.882698982293076e-05,0.0002941349491146538,0.006000352961938938,5.882698982293076e-05,0.0,0.0016471557150420613,0.0,0.0008235778575210307,0.0011765397964586153,0.0001764809694687923,0.00011765397964586152,0.0001764809694687923,0.0003529619389375846,0.0,0.0004706159185834461,0.0,0.0035296193893758457,0.0030590034707923997,0.0,0.0,0.0001764809694687923,0.00852991352432496,0.014942055415024413,0.0,0.0,0.00023530795929172304,5.882698982293076e-05,0.0,0.0,0.006000352961938938,0.0003529619389375846,0.00011765397964586152,0.0011765397964586153,0.0018824636743337844,0.01541267133360786,0.0,0.12377198658744631,0.0019412906641567151,0.0010588858168127538,0.00011765397964586152,0.006765103829637038,0.0,0.007059238778751691
54,0.0,0.00017325017325017325,0.00012993762993762994,0.0,4.331254331254331e-05,0.0022955647955647954,0.0,0.15375952875952875,0.0,0.0,0.2937023562023562,0.0,0.002728690228690229,0.0021223146223146223,0.01684857934857935,0.0,0.0,0.0,8.662508662508663e-05,0.0,4.331254331254331e-05,8.662508662508663e-05,0.0,8.662508662508663e-05,0.0025554400554400553,0.0,0.003941441441441441,0.0,4.331254331254331e-05,0.0,8.662508662508663e-05,0.0,0.04638773388773389,0.0,0.00744975744975745,0.0,0.0,0.0,0.02091995841995842,0.00012993762993762994,0.20712058212058213,0.00012993762993762994,4.331254331254331e-05,0.0,0.0025554400554400553,0.011694386694386695,0.0002598752598752599,0.00030318780318780317,8.662508662508663e-05,0.0005197505197505198,0.0,0.00030318780318780317,0.00017325017325017325,0.001386001386001386,0.0010828135828135827,0.0,0.0022522522522522522,0.0,0.0002598752598752599,0.0010828135828135827,0.0,0.0,0.0,0.0,0.0,0.00021656271656271656,0.0,0.0,0.0,4.331254331254331e-05,0.00017325017325017325,0.0,0.0,0.00012993762993762994,0.0,0.0,0.0,0.0,0.04521829521829522,4.331254331254331e-05,0.0,0.0005197505197505198,0.0,0.0,0.0005630630630630631,0.00012993762993762994,0.0,0.00012993762993762994,0.0004331254331254331,0.0,4.331254331254331e-05,4.331254331254331e-05,0.0,0.00017325017325017325,0.0,0.0,0.0,0.0,0.0,0.00017325017325017325,0.000822938322938323,0.001645876645876646,8.662508662508663e-05,0.0,0.0,0.0,4.331254331254331e-05,0.007146569646569647,0.0005630630630630631,0.00038981288981288983,4.331254331254331e-05,4.331254331254331e-05,0.0007363132363132363,0.01204088704088704,0.00017325017325017325,0.05929487179487179,0.0003465003465003465,0.0003465003465003465,0.003161815661815662,0.08108108108108109,0.0,0.0011261261261261261
55,0.0,4.7112032413078303e-05,4.7112032413078303e-05,0.0,0.0,0.0035334024309808727,0.0,0.094459624988222,0.0,9.422406482615661e-05,0.3276170734005465,0.0,0.006265900310939414,0.007113916894374823,0.011966456232921889,4.7112032413078303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036747385282201073,0.0,0.004098746819937812,0.0,0.0,0.0,0.0,0.0,0.04904362574201451,0.0,0.008715725996419486,4.7112032413078303e-05,0.0,0.0001413360972392349,0.01493451427494582,0.0001413360972392349,0.2718364270234618,0.0004240082917177047,0.0,0.0,0.006265900310939414,0.0074437011212663716,0.0005182323565438613,0.00221426552341468,0.0016489211344577405,0.001083576745500801,0.0,0.0001413360972392349,0.0,0.001554697069631584,0.0010364647130877225,0.0,0.0023084895882408366,0.0,0.00037689625930462643,0.0015075850372185057,0.0,0.0,0.0,0.0,0.0,9.422406482615661e-05,0.0,0.0,0.0,0.0,0.0008951286158484877,0.0,0.0,9.422406482615661e-05,0.0,0.0,0.0,0.0,0.05521530198812777,0.0002355601620653915,0.0,0.0007537925186092529,0.0,0.0,0.001413360972392349,0.0001413360972392349,0.0001413360972392349,0.0005182323565438613,0.00018844812965231321,0.0,0.0005182323565438613,0.0004240082917177047,0.0,0.0001413360972392349,0.0,0.0,0.0,0.0,0.0,9.422406482615661e-05,0.005040987468199378,0.003439178366154716,0.0,0.0,0.0,0.0,0.0,0.009186846320550269,0.0014604730048054272,0.0002826721944784698,0.0,0.0,0.0007066804861961745,0.008150381607462545,4.7112032413078303e-05,0.043437293884858195,0.0008480165834354094,0.0003297842268915481,0.0008480165834354094,0.033496655045698674,0.0,0.0015075850372185057
56,0.0,0.0,0.00019109497420217848,0.0,0.0,0.00038218994840435696,0.0,0.017867380087903686,0.0,4.777374355054462e-05,0.6203420600038219,0.0,0.001003248614561437,0.011847888400535066,0.023552455570418497,0.0009077011274603477,0.0,0.0,4.777374355054462e-05,0.0,0.0,0.0,9.554748710108924e-05,0.0,0.0006210586661570801,0.0,0.0012421173323141602,0.0,0.00033441620485381233,4.777374355054462e-05,0.0,0.0,0.0021975922033250525,0.0,0.001003248614561437,0.0,0.0,0.0004299636919549016,0.0008599273839098032,0.0005255111790559908,0.036403592585515,0.0,4.777374355054462e-05,0.0,0.0021975922033250525,0.0031052933307854002,0.0054462067647620864,0.0002388687177527231,4.777374355054462e-05,9.554748710108924e-05,0.0,0.00014332123065163385,0.0007643798968087139,0.0012421173323141602,0.0033441620485381235,0.0025797821517294095,0.00038218994840435696,0.014523218039365564,0.0,0.009602522453659468,0.0,4.777374355054462e-05,0.0,0.0,0.0002866424613032677,0.0,0.0,0.0,0.09124785018154022,0.0013376648194152493,0.00014332123065163385,0.0,0.0,0.00019109497420217848,0.0,0.0,0.00038218994840435696,0.0,0.0,4.777374355054462e-05,4.777374355054462e-05,0.020924899675138543,0.0,0.0,0.003965220714695203,0.0,0.0,0.0,0.0,9.554748710108924e-05,0.0,0.0,0.0,0.0010510223581119817,0.0,0.0007166061532581693,0.0,0.0,0.0,0.0,0.0010987961016625262,0.026848843875406078,0.0,0.0,0.0,0.00019109497420217848,0.0,0.0,0.0022931396904261416,9.554748710108924e-05,0.0,0.0,0.0,0.021545958341295624,4.777374355054462e-05,0.03606917638066119,0.002340913433976686,0.0002388687177527231,0.0,0.00683164532772788,0.0005255111790559908,0.01767628511370151
57,0.0,0.0001382807098409772,0.0002765614196819544,0.0,0.0,0.00018437427978796957,0.0,0.02714911269877852,4.6093569946992393e-05,0.0,0.5468080202811708,0.0,0.002811707766766536,0.011200737497119152,0.030928785434431897,0.00023046784973496196,0.0,0.0001382807098409772,4.6093569946992393e-05,0.0,0.0,0.0,0.0,4.6093569946992393e-05,0.002212491357455635,0.0,0.0017976492279327034,0.0,0.0,0.0,0.0,0.0,0.0023968656372436044,0.0,0.007928094030882692,9.218713989398479e-05,0.0,0.0006453099792578936,0.006821848352154874,0.0007374971191518783,0.027563954828301453,0.0,4.6093569946992393e-05,0.0,0.0011984328186218022,0.003595298455865407,0.006775754782207882,4.6093569946992393e-05,9.218713989398479e-05,0.0001382807098409772,0.0,4.6093569946992393e-05,0.0006914035492048859,0.004148421295229315,0.00212030421756165,0.0017054620880387185,0.001751555657985711,0.013228854574786817,0.0,0.012583544595528923,0.00018437427978796957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04328186218022586,0.0007374971191518783,0.00036874855957593915,0.0,0.0,0.0001382807098409772,0.0,0.0,0.00041484212952293156,0.0,0.0,4.6093569946992393e-05,0.0,0.026273334869785666,0.0,0.0,0.003503111315971422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004609356994699239,0.0,0.0006453099792578936,0.0,0.0,0.0,4.6093569946992393e-05,0.00115233924867481,0.017884305139433048,0.0,0.0,0.0,0.0001382807098409772,0.0,0.0,0.0010140585388338328,0.0006914035492048859,0.0,0.0,0.0,0.019313205807789814,0.0,0.1176307905047246,0.00115233924867481,4.6093569946992393e-05,0.0005070292694169164,0.02807098409771837,0.00018437427978796957,0.017746024429592073
58,0.0,8.54481756814492e-05,0.0,8.54481756814492e-05,0.0,8.54481756814492e-05,0.0,0.030077757839870118,4.27240878407246e-05,0.0,0.4946594890199094,0.0,0.0011108262838588395,0.008032128514056224,0.0031188584123728958,0.0003417927027257968,0.0,4.27240878407246e-05,0.0,0.0,0.0,0.0,8.54481756814492e-05,4.27240878407246e-05,4.27240878407246e-05,0.0,0.002990686148850722,0.0,0.0,0.0,0.0,0.0,0.0001281722635221738,0.0,0.002648893446124925,0.00038451679056652143,0.0,0.0,0.011108262838588396,0.00038451679056652143,0.22464325386652995,0.0011962744595402888,0.0002990686148850722,0.0,0.0006835854054515936,0.023669144663761427,0.0,0.0,0.0,0.000213620439203623,0.0,0.0001708963513628984,0.0,0.002477997094762027,0.0009399299324959412,0.0013671708109031873,0.000213620439203623,0.032854823549517215,0.00038451679056652143,0.005212338716568401,0.0,0.0,0.0001281722635221738,0.0,0.0,0.0,0.0,0.0,0.0,0.004486029223276083,0.0,0.0,0.0,0.0,0.0,0.0,8.54481756814492e-05,0.0,0.0,0.0,4.27240878407246e-05,0.021703836623088096,0.0,0.0,0.0011535503716995643,0.0,0.0,4.27240878407246e-05,0.0006835854054515936,0.0,0.0004699649662479706,0.0,0.0,0.0,0.0,0.0053832350679313,0.0,0.0,0.0,8.54481756814492e-05,0.0,0.0018798598649918824,0.0,4.27240878407246e-05,0.0,4.27240878407246e-05,0.0,0.0,0.00427240878407246,0.0002990686148850722,0.0,0.0,0.008715713919507819,0.007476715372126805,0.0,0.052977868922498506,8.54481756814492e-05,0.0013671708109031873,0.0010253781081773904,0.030035033752029393,0.0,0.007690335811330428
59,0.0,0.0,6.193100885613426e-05,0.0,6.193100885613426e-05,0.0003715860531368056,0.0,0.033566606800024774,0.0,0.0,0.5185483371524122,0.0,0.0003715860531368056,0.0029726884250944447,0.0008670341239858798,0.00012386201771226853,0.0,0.0,0.0,0.0,6.193100885613426e-05,0.0,0.0,0.00012386201771226853,0.0,0.0,0.0021675853099646994,0.0,0.0,0.0,0.0,0.0,0.00012386201771226853,0.0,0.004892549699634607,6.193100885613426e-05,0.0,0.0,0.0038397225490803245,0.0001857930265684028,0.21087508515513717,0.000928965132842014,0.00012386201771226853,0.0,0.00024772403542453706,0.016163993311451044,0.0,0.0,6.193100885613426e-05,0.00030965504428067135,0.0,6.193100885613426e-05,0.0,0.0017340682479717595,0.0017959992568278938,0.0011766891682665512,6.193100885613426e-05,0.04520963646497801,0.00012386201771226853,0.004025515575648727,0.0,6.193100885613426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036539295225119215,0.0,0.0,0.0,0.0,0.0,0.0,6.193100885613426e-05,0.0,0.0,0.0,6.193100885613426e-05,0.024215024462748497,0.0,0.0,0.0010528271505542825,0.0,0.0,0.00030965504428067135,0.0005573790797052084,0.0,0.0001857930265684028,0.0,0.0,0.0,0.0,0.006069238867901158,0.00012386201771226853,0.0,0.0,0.00012386201771226853,0.0003715860531368056,0.0008051031151297454,6.193100885613426e-05,0.0,0.0,0.0,0.0,0.0,0.002539171363101505,0.0001857930265684028,0.0,0.0,0.006626617947606366,0.007617514089304515,0.0,0.055056666873103365,0.0,0.0005573790797052084,0.00030965504428067135,0.030593918374930328,0.0,0.007493652071592246
